X,Y,Z
0.11942846158833154,0.30913305250605294,0.10972378522258008
0.14598710431681253,0.33935064979703744,0.10716701046551365
0.173058000684044,0.37667708249241305,0.1048046317068856
0.20156467213721568,0.421185179058765,0.10266171135603168
0.2323115431062326,0.4732045057246925,0.10077302624513118
0.266036557872817,0.5332855853648858,0.09918505423455827
0.30345142172170664,0.6021790972114158,0.09795885406990669
0.34527329629026593,0.6808264467860021,0.09717393899317482
0.392250737359669,0.7703591896171198,0.09693334586819075
0.4451859206757121,0.8721055824177405,0.09737019624663011
0.5049546733195961,0.9876031059781382,0.09865614894640401
0.572525453891792,1.1186162146132217,0.10101226634531933
0.6489781603927921,1.2671588586204112,0.10472296846946567
0.7355234581446588,1.435521525749907,0.11015394022687564
0.8335231876093936,1.626302670702473,0.1177750993894323
0.9445123152424247,1.8424444537634377,0.12819003993339673
1.0702228146353665,2.087272686779597,0.14217375363580284
1.212609796735559,2.36454077206187,0.16072092203641594
1.3738801332812425,2.6784771897811903,0.18510768383194037
1.5565237211912353,3.033835697508782,0.2169705449146288
1.763347397875692,3.435946784467646,0.2584070360105971
1.9975113119985655,3.890767974282743,0.31210385993328493
2.2625672447183502,4.404929151992162,0.38149962074497923
2.562497911736684,4.985767003535678,0.47099078167113756
2.901755584588543,5.641339619841797,0.5861912028428989
3.2852973495239985,6.380407951363311,0.7342573248981203
3.7186128337815023,7.2123645932828335,0.9242925028824611
4.207738080111689,8.147081681174958,1.167844618190524
4.7592461842605465,9.194637684078344,1.479509953355379
5.380200994235038,10.364866717829694,1.8776517977353164
6.078054195538289,11.66665288834718,2.385231745332851
6.860458012531534,13.106865856043914,3.0307310508163834
7.734955110623267,14.688803409778291,3.8491025849406713
8.70849387250497,16.409976449548022,4.882632199376304
9.786701433290997,18.259051243454294,6.1814904676480005
10.97283040671386,20.211773116145178,7.803609551592533
12.266282386034243,22.225771057165232,9.813316883107795
13.660610799992583,24.23434325436479,12.277904273236944
15.140933343604692,26.13973412865651,15.261052804530323
16.680765453511945,27.807132290913007,18.811891117024885
18.238456810748094,29.061707860386253,22.948683204032537
19.753711957697437,29.69237301398898,27.637125355174
21.145124505578252,29.467130495955537,32.76548118429116
22.310205344231072,28.16479226128771,38.12259645096775
23.129847512619,25.624772284296082,43.38961686721133
23.47913698065379,21.808929647290846,48.15953117223257
23.24530795398298,16.85755641223185,51.99582547354154
22.35102273813782,11.111077320684508,54.527861029120125
20.77743037969436,5.070718296917421,55.55722415340853
18.578490688105585,-0.7056719491025287,55.12926313987674
15.878707918896449,-5.738822855805165,53.528046258794106
12.852253610438222,-9.734958530081801,51.18938077263675
9.690043910765418,-12.617966972370457,48.57316905954267
6.566922387126395,-14.485336418352443,46.05519801101963
3.619606154359358,-15.526153894394566,43.875818597285075
0.9391997475338081,-15.945534462452878,42.14381114612733
-1.4246630418643278,-15.918917756404436,40.87021576281632
-3.453858701899943,-15.57637137145935,40.007134280414824
-5.15101047563826,-15.005898205551839,39.47826322432383
-6.530694757826161,-14.264592682390067,39.198464926873456
-7.613440467265108,-13.39060919362984,39.0847495353576
-8.422244088956171,-12.412772294873646,39.0619756069092
-8.980918037784617,-11.356977985250225,39.06575690493887
-9.313566430429802,-10.24960164750467,39.0439642718984
-9.444611360820284,-9.118518682013432,38.95739534960922
-9.398958385787324,-7.9924500891541115,38.779740124999606
-9.202047224258674,-6.899342299817839,38.4968207795507
-8.879668534836958,-5.864426471639607,38.105119628688506
-8.457534645989329,-4.908481078846925,37.609724737407646
-7.960667146589392,-4.0466504690079965,37.02193523224542
-7.412704811727997,-3.287977730297982,36.35682400047583
-6.835243020327795,-2.63563125820409,35.63103677721882
-6.247297373630476,-2.087675036928553,34.86102759811096
-5.664950246492207,-1.6381694896184196,34.06182346324664
-5.101200940529877,-1.2783885114991225,33.24630965743349
-4.566007200465571,-0.9979798287960242,32.42495456667415
-4.066483368431834,-0.785956286376392,31.605856942404863
-3.607209576944072,-0.6314651506602897,30.79499487227604
-3.1906053572643427,-0.5243291764458499,29.996573280405027
-2.8173266919497535,-0.45538311063508013,29.213393934387607
-2.486654590565699,-0.416644008336728,28.447199726063825
-2.1968531090536434,-0.40135725573619735,27.69896823072841
-1.945483689589201,-0.4039569089613175,26.96914630726004
-1.7296699403012972,-0.4199724303274882,26.257827988176583
-1.5463122889049639,-0.4459065316210653,25.564883378710135
-1.392255482885218,-0.4791019738690272,24.89004826277335
-1.2644139916229513,-0.5176094277069591,24.232983965932533
-1.1598613526747124,-0.5600640112313185,23.59331578620022
-1.0758897248726371,-0.6055747982492865,22.970656664584723
-1.010045635145368,-0.6536292384410933,22.364621137226578
-0.9601473396067695,-0.70401284428403,21.774833193826776
-0.924288510261586,-0.7567434893167456,21.20093053591961
-0.9008322073293084,-0.8120190722847772,20.642566881418993
-0.888398368423074,-0.8701770087268202,20.09941336058062
-0.8858473780655984,-0.9316639214400052,19.571159642646393
-0.8922616941380154,-0.9970139435325571,19.057515172596283
-0.9069270090532512,-1.066834170716259,18.55821074149707
-0.9293140116860723,-1.1417959659323482,18.073000528959852
-0.9590614852805509,-1.222631003297403,17.601664718083864
-0.9959612178029102,-1.3101311220636254,17.14401277532802
